root_reference,current_reference,added,replacement_added,executed,cancelled,deleted,replaced_out,remaining,balanced
76528,76528,500,0,0,0,500,0,0,1
76532,76532,24,0,0,0,24,0,0,1
115057,115057,1800,0,0,1024,776,0,0,1
115065,115065,1800,0,0,1024,776,0,0,1
76536,76536,1000,0,0,0,1000,0,0,1
115073,115073,1800,0,0,1024,776,0,0,1
76540,76540,1000,0,0,0,1000,0,0,1
115081,115081,1800,0,0,1700,100,0,0,1
115089,115089,1800,0,0,1317,483,0,0,1
115097,115097,1800,0,0,1322,478,0,0,1
115101,115221,1000,6000,0,0,1000,6000,0,1
111047,111047,431,0,0,315,116,0,0,1
115105,115105,1800,0,0,1366,434,0,0,1
111055,111055,2000,0,0,0,2000,0,0,1
115113,115113,1800,0,0,1385,415,0,0,1
111063,111063,285,0,0,0,285,0,0,1
115121,115121,1800,0,0,1385,415,0,0,1
111067,111067,200,0,0,100,100,0,0,1
115129,115129,2000,0,0,0,2000,0,0,1
115133,115133,2000,0,0,0,2000,0,0,1
115137,115137,200,0,0,0,200,0,0,1
115141,115141,500,0,0,0,500,0,0,1
115145,115145,500,0,0,0,500,0,0,1
115149,115149,1800,0,0,1700,100,0,0,1
115153,115153,1000,0,0,0,1000,0,0,1
115157,115241,500,500,0,0,500,500,0,1
111071,111071,800,0,0,0,800,0,0,1
115165,124069,1000,500,0,0,500,1000,0,1
115169,124061,1000,1000,0,0,1000,1000,0,1
81050,81050,1200,0,0,0,1200,0,0,1
81054,81054,1200,0,0,0,1200,0,0,1
81058,81058,2500,0,0,0,2500,0,0,1
81062,81062,1200,0,0,0,1200,0,0,1
81066,81066,1200,0,0,0,1200,0,0,1
81070,81070,2500,0,0,0,2500,0,0,1
115173,115173,500,0,0,0,500,0,0,1
115177,115177,500,0,0,0,500,0,0,1
115181,115181,100,0,0,0,100,0,0,1
115185,115185,1800,0,0,1488,312,0,0,1
115189,115189,200,0,0,0,200,0,0,1
115193,115193,500,0,0,0,500,0,0,1
115201,115201,500,0,0,0,500,0,0,1
115205,115205,500,0,0,0,500,0,0,1
115209,115209,1800,0,0,1700,100,0,0,1
115213,115213,500,0,0,0,500,0,0,1
115217,115217,500,0,0,0,500,0,0,1
81074,81074,500,0,0,0,500,0,0,1
81078,81078,3000,0,0,0,3000,0,0,1
115225,115225,200,0,0,0,200,0,0,1
115229,115229,500,0,0,0,500,0,0,1
115233,115233,500,0,0,0,500,0,0,1
115237,115237,500,0,0,0,500,0,0,1
115245,115329,1000,3000,0,0,1000,3000,0,1
115249,115249,500,0,0,0,500,0,0,1
115253,115253,500,0,0,0,500,0,0,1
115257,115257,500,0,0,0,500,0,0,1
115261,115261,1800,0,0,1554,246,0,0,1
115265,115265,200,0,0,0,200,0,0,1
115269,115269,500,0,0,0,500,0,0,1
115273,115273,500,0,0,0,500,0,0,1
115277,115277,500,0,0,0,500,0,0,1
115285,115285,500,0,0,0,500,0,0,1
115289,115289,500,0,0,0,500,0,0,1
115293,115293,1800,0,0,1554,246,0,0,1
115301,115301,500,0,0,0,500,0,0,1
115305,115305,200,0,0,0,200,0,0,1
115309,115309,500,0,0,0,500,0,0,1
115313,115313,500,0,0,0,500,0,0,1
115317,115317,1800,0,0,1531,269,0,0,1
115321,115321,500,0,0,0,500,0,0,1
115325,115325,500,0,0,0,500,0,0,1
115333,115333,200,0,0,0,200,0,0,1
115337,115337,500,0,0,0,500,0,0,1
115341,115341,100,0,0,0,100,0,0,1
115345,115345,100,0,0,0,100,0,0,1
115349,115349,500,0,0,0,500,0,0,1
115353,115353,500,0,0,0,500,0,0,1
115357,115357,500,0,0,0,500,0,0,1
115361,115361,200,0,0,0,200,0,0,1
115365,115365,500,0,0,0,500,0,0,1
115369,115369,500,0,0,0,500,0,0,1
115373,115373,147,0,0,47,100,0,0,1
115377,115377,500,0,0,0,500,0,0,1
115381,115381,500,0,0,0,500,0,0,1
115385,115385,500,0,0,0,500,0,0,1
115389,115389,200,0,0,0,200,0,0,1
115393,115393,500,0,0,0,500,0,0,1
115397,115397,500,0,0,0,500,0,0,1
115401,115401,500,0,0,0,500,0,0,1
115405,115405,500,0,0,0,500,0,0,1
115409,115409,500,0,0,0,500,0,0,1
115413,115413,200,0,0,0,200,0,0,1
115417,115417,500,0,0,0,500,0,0,1
115421,115421,500,0,0,0,500,0,0,1
115425,115425,500,0,0,0,500,0,0,1
115429,115429,500,0,0,300,200,0,0,1
115433,115433,500,0,0,0,500,0,0,1
115437,115437,200,0,0,0,200,0,0,1
115441,115441,500,0,0,0,500,0,0,1
115445,115445,500,0,0,0,500,0,0,1
115449,115449,500,0,0,0,500,0,0,1
115453,115453,500,0,0,0,500,0,0,1
115457,115457,500,0,0,0,500,0,0,1
115461,115461,200,0,0,0,200,0,0,1
111079,111175,500,1000,0,0,500,1000,0,1
111087,111087,1000,0,0,0,1000,0,0,1
115465,115465,500,0,0,0,500,0,0,1
76544,76544,4000,0,0,0,4000,0,0,1
115469,115469,500,0,0,300,200,0,0,1
115473,115473,200,0,0,0,200,0,0,1
76548,76548,800,0,0,0,800,0,0,1
115477,115477,500,0,0,0,500,0,0,1
115481,115481,500,0,0,400,100,0,0,1
76552,76552,700,0,0,0,700,0,0,1
111095,112719,400,400,0,0,400,400,0,1
111099,111099,900,0,0,0,900,0,0,1
115485,115485,500,0,0,0,500,0,0,1
115489,115489,200,0,0,0,200,0,0,1
115493,115493,500,0,0,0,500,0,0,1
115497,115497,500,0,0,400,100,0,0,1
115501,115501,200,0,0,0,200,0,0,1
111103,111103,1000,0,0,0,1000,0,0,1
115505,115505,200,0,0,0,200,0,0,1
76556,76556,600,0,0,0,600,0,0,1
76560,76560,800,0,0,0,800,0,0,1
76564,76564,600,0,0,0,600,0,0,1
111107,111107,3300,0,0,0,3300,0,0,1
76568,76568,500,0,0,0,500,0,0,1
115509,115509,200,0,0,100,100,0,0,1
115513,115513,200,0,0,0,200,0,0,1
115517,115517,500,0,0,400,100,0,0,1
111111,111111,1000,0,0,0,1000,0,0,1
76572,76572,1000,0,0,0,1000,0,0,1
76584,76584,100,0,0,0,100,0,0,1
76588,76588,100,0,0,0,100,0,0,1
76592,710908,1054,85120,0,0,975,85199,0,1
76596,710904,677,57625,0,0,203,58099,0,1
111115,111115,200,0,0,0,200,0,0,1
111119,111119,100,0,0,0,100,0,0,1
115521,115521,500,0,0,0,500,0,0,1
115525,115525,100,0,0,0,100,0,0,1
115529,115529,199,0,0,0,199,0,0,1
76600,76600,400,0,0,0,400,0,0,1
81082,81082,500,0,0,0,500,0,0,1
111123,111123,500,0,0,0,500,0,0,1
115533,115533,300,0,0,0,300,0,0,1
115537,115537,500,0,0,0,500,0,0,1
76616,76616,100,0,0,0,100,0,0,1
76620,76620,246,0,0,6,240,0,0,1
76624,76624,300,0,0,0,300,0,0,1
76628,76628,100,0,0,0,100,0,0,1
111131,111131,188,0,0,24,164,0,0,1
81086,81086,500,0,0,0,500,0,0,1
115541,115541,100,0,0,0,100,0,0,1
76632,76632,250,0,0,0,250,0,0,1
111135,111135,262,0,0,0,262,0,0,1
76636,76636,200,0,0,0,200,0,0,1
76640,76640,200,0,0,0,200,0,0,1
81098,81098,200,0,0,0,200,0,0,1
81102,81102,300,0,0,0,300,0,0,1
111159,111159,100,0,0,0,100,0,0,1
111167,111167,100,0,0,0,100,0,0,1
111179,111179,500,0,0,0,500,0,0,1
81110,85278,200,500,0,0,200,500,0,1
115553,115553,100,0,0,0,100,0,0,1
115561,115561,2700,0,0,0,2700,0,0,1
115565,115633,500,500,0,0,500,500,0,1
115569,115569,500,0,0,400,100,0,0,1
115573,115609,300,200,0,0,200,300,0,1
115577,115577,200,0,0,0,200,0,0,1
115581,115581,200,0,0,0,200,0,0,1
115585,115585,100,0,0,0,100,0,0,1
115589,115589,100,0,0,0,100,0,0,1
115593,115593,100,0,0,0,100,0,0,1
115597,115597,100,0,0,0,100,0,0,1
115601,115601,100,0,0,0,100,0,0,1
115613,115613,100,0,0,0,100,0,0,1
115617,115617,100,0,0,0,100,0,0,1
76644,76644,100,0,0,0,100,0,0,1
111215,111215,393,0,0,272,121,0,0,1
111219,111219,100,0,0,0,100,0,0,1
111227,111227,100,0,0,0,100,0,0,1
111231,111231,100,0,0,0,100,0,0,1
111235,111235,100,0,0,0,100,0,0,1
115637,115693,500,500,0,0,500,500,0,1
76648,76648,700,0,0,500,200,0,0,1
76652,76652,300,0,0,0,300,0,0,1
76656,76656,400,0,0,200,200,0,0,1
111239,111239,426,0,0,80,346,0,0,1
111243,111243,500,0,0,0,500,0,0,1
111247,111247,744,0,0,631,113,0,0,1
76660,76660,3400,0,0,700,2700,0,0,1
76664,76664,4900,0,0,800,4100,0,0,1
76668,76668,100,0,0,0,100,0,0,1
76672,76672,100,0,0,0,100,0,0,1
76676,76676,100,0,0,0,100,0,0,1
76680,76680,100,0,0,0,100,0,0,1
115641,115641,100,0,0,0,100,0,0,1
76684,76684,100,0,0,0,100,0,0,1
111255,111259,100,100,0,0,100,100,0,1
115645,115645,200,0,0,0,200,0,0,1
115657,115657,400,0,0,0,400,0,0,1
111263,111263,413,0,0,0,413,0,0,1
111267,111267,500,0,0,0,500,0,0,1
81126,81126,1600,0,0,1500,100,0,0,1
76688,76688,100,0,0,0,100,0,0,1
111275,111275,200,0,0,0,200,0,0,1
115661,115661,700,0,0,0,700,0,0,1
111279,111279,200,0,0,0,200,0,0,1
115665,115665,500,0,0,0,500,0,0,1
115669,115669,1336,0,0,270,1066,0,0,1
115673,115673,270,0,0,128,142,0,0,1
115677,115677,1109,0,0,93,1016,0,0,1
111283,111283,1052,0,0,759,293,0,0,1
111287,111287,1500,0,0,1100,400,0,0,1
111291,111291,500,0,0,0,500,0,0,1
115685,115685,500,0,0,0,500,0,0,1
111295,111295,500,0,0,0,500,0,0,1
81134,81134,700,0,0,0,700,0,0,1
111299,111299,500,0,0,0,500,0,0,1
81142,81142,500,0,0,0,500,0,0,1
81146,126402,500,6000,0,0,3000,3500,0,1
81150,81150,500,0,0,0,500,0,0,1
81154,81154,500,0,0,0,500,0,0,1
115689,115689,100,0,0,0,100,0,0,1
111303,111303,100,0,0,0,100,0,0,1
111311,111311,470,0,0,47,423,0,0,1
111315,111315,263,0,0,106,157,0,0,1
115697,115697,100,0,0,0,100,0,0,1
115701,115701,500,0,0,0,500,0,0,1
115705,115705,1027,0,0,914,113,0,0,1
115709,115709,738,0,0,624,114,0,0,1
115713,115713,269,0,0,0,269,0,0,1
115717,115717,500,0,0,0,500,0,0,1
115721,115721,220,0,0,120,100,0,0,1
111323,111323,100,0,0,0,100,0,0,1
111327,111327,300,0,0,0,300,0,0,1
81162,81162,300,0,0,0,300,0,0,1
111331,111331,500,0,0,300,200,0,0,1
111335,111335,500,0,0,0,500,0,0,1
111339,111339,1000,0,0,900,100,0,0,1
81170,81170,1800,0,0,1300,500,0,0,1
81174,81174,2000,0,0,1000,1000,0,0,1
111343,111343,800,0,0,700,100,0,0,1
111347,111347,100,0,0,0,100,0,0,1
111351,111351,500,0,0,0,500,0,0,1
76692,76692,900,0,0,0,900,0,0,1
76696,76696,100,0,0,0,100,0,0,1
115725,115725,500,0,0,0,500,0,0,1
115729,115729,100,0,0,0,100,0,0,1
115733,115733,500,0,0,0,500,0,0,1
115737,115917,500,2500,0,0,500,2500,0,1
115741,115741,100,0,0,0,100,0,0,1
81182,81182,125,0,0,0,125,0,0,1
81186,81186,100,0,0,0,100,0,0,1
115749,115749,247,0,0,39,208,0,0,1
81190,81190,100,0,0,0,100,0,0,1
81194,81194,100,0,0,0,100,0,0,1
81198,81198,217,0,0,105,112,0,0,1
115757,115757,127,0,0,27,100,0,0,1
81202,81202,100,0,0,0,100,0,0,1
81206,81206,100,0,0,0,100,0,0,1
81210,81210,100,0,0,0,100,0,0,1
111355,111355,1000,0,0,900,100,0,0,1
111359,111359,2500,0,0,2400,100,0,0,1
111363,111363,500,0,0,0,500,0,0,1
81218,81218,1000,0,0,0,1000,0,0,1
111367,111367,500,0,0,0,500,0,0,1
115765,115821,1000,500,0,0,500,1000,0,1
115769,115769,500,0,0,0,500,0,0,1
115773,115773,200,0,0,0,200,0,0,1
111375,111375,783,0,0,0,783,0,0,1
115777,115777,100,0,0,0,100,0,0,1
111379,111379,495,0,0,0,495,0,0,1
115781,115781,800,0,0,300,500,0,0,1
115785,115785,500,0,0,0,500,0,0,1
115789,115789,500,0,0,0,500,0,0,1
115793,115793,870,0,0,127,743,0,0,1
115797,115797,500,0,0,0,500,0,0,1
76700,76700,100,0,0,0,100,0,0,1
76704,76704,100,0,0,0,100,0,0,1
111383,111383,100,0,0,0,100,0,0,1
81226,81226,100,0,0,0,100,0,0,1
111387,111387,100,0,0,0,100,0,0,1
81230,81230,100,0,0,0,100,0,0,1
81234,81234,100,0,0,0,100,0,0,1
111391,111391,785,0,0,0,785,0,0,1
111395,111395,888,0,0,627,261,0,0,1
115801,115801,100,0,0,0,100,0,0,1
111399,111399,500,0,0,0,500,0,0,1
115805,115805,500,0,0,0,500,0,0,1
111411,111411,1500,0,0,0,1500,0,0,1
76708,76708,1200,0,0,0,1200,0,0,1
115813,115813,135,0,0,0,135,0,0,1
115817,136353,500,1000,0,0,1000,500,0,1
81238,81238,2800,0,0,0,2800,0,0,1
115825,115825,1200,0,0,0,1200,0,0,1
111415,111415,100,0,0,0,100,0,0,1
115829,115829,1300,0,0,0,1300,0,0,1
115833,115833,100,0,0,0,100,0,0,1
111419,111419,947,0,0,759,188,0,0,1
111423,111423,558,0,0,0,558,0,0,1
81250,81250,1000,0,0,0,1000,0,0,1
115837,115837,100,0,0,0,100,0,0,1
111427,111427,200,0,0,0,200,0,0,1
76724,76724,100,0,5,0,95,0,0,1
115841,115841,200,0,0,0,200,0,0,1
76736,77836,300,200,0,0,200,300,0,1
76744,76744,100,0,0,0,100,0,0,1
115845,115845,100,0,0,0,100,0,0,1
115853,115853,1177,0,0,1015,162,0,0,1
115857,115857,100,0,0,0,100,0,0,1
115861,115861,500,0,0,0,500,0,0,1
115865,115865,100,0,0,0,100,0,0,1
115869,115869,500,0,0,0,500,0,0,1
115873,115873,500,0,0,0,500,0,0,1
115877,115877,500,0,0,0,500,0,0,1
115881,115881,301,0,0,0,301,0,0,1
115885,115885,1162,0,0,1010,152,0,0,1
115889,115889,1332,0,0,467,865,0,0,1
115893,115893,100,0,0,0,100,0,0,1
111431,111431,600,0,0,300,300,0,0,1
111435,111435,500,0,0,0,500,0,0,1
111439,111439,500,0,0,0,500,0,0,1
111443,111443,100,0,0,0,100,0,0,1
76748,76748,100,0,0,0,100,0,0,1
76752,76752,100,0,0,0,100,0,0,1
76760,76760,900,0,0,0,900,0,0,1
76764,76764,800,0,0,100,700,0,0,1
115909,115909,100,0,0,0,100,0,0,1
115913,115913,100,0,0,0,100,0,0,1
115921,115921,500,0,0,0,500,0,0,1
81258,81258,100,0,0,0,100,0,0,1
81262,81262,4100,0,0,2600,1500,0,0,1
81266,81266,1200,0,0,0,1200,0,0,1
111447,111447,785,0,0,0,785,0,0,1
111451,111451,500,0,0,0,500,0,0,1
81270,81270,100,0,0,0,100,0,0,1
111455,111455,760,0,0,660,100,0,0,1
76768,76768,100,0,0,0,100,0,0,1
76772,76772,299,0,0,0,299,0,0,1
76776,76776,281,0,0,0,281,0,0,1
76780,76780,187,0,0,0,187,0,0,1
76784,76784,232,0,0,0,232,0,0,1
76788,76876,800,700,0,0,700,800,0,1
76792,76792,700,0,0,0,700,0,0,1
76796,76796,700,0,0,0,700,0,0,1
76800,76800,212,0,0,0,212,0,0,1
111459,111459,600,0,0,0,600,0,0,1
81274,81274,100,0,0,0,100,0,0,1
111463,111463,426,0,0,187,239,0,0,1
81278,81278,100,0,0,0,100,0,0,1
111467,111467,508,0,0,375,133,0,0,1
81282,81282,100,0,0,0,100,0,0,1
111471,111471,500,0,0,0,500,0,0,1
76804,76804,100,0,0,0,100,0,0,1
115925,115925,100,0,0,0,100,0,0,1
81286,81286,2100,0,0,1000,1100,0,0,1
81290,81290,200,0,0,0,200,0,0,1
115929,115929,300,0,0,0,300,0,0,1
115933,115933,200,0,0,0,200,0,0,1
115937,115937,100,0,0,0,100,0,0,1
81294,81294,100,0,0,0,100,0,0,1
115941,115941,200,0,0,0,200,0,0,1
81298,81298,1300,0,0,0,1300,0,0,1
115945,115945,300,0,0,0,300,0,0,1
115949,115949,300,0,0,0,300,0,0,1
81302,81302,500,0,0,0,500,0,0,1
115953,115953,200,0,0,0,200,0,0,1
115957,115957,200,0,0,0,200,0,0,1
115961,115961,300,0,0,0,300,0,0,1
115965,115965,300,0,0,100,200,0,0,1
115969,115969,200,0,0,0,200,0,0,1
115973,115973,500,0,0,200,300,0,0,1
81306,81306,500,0,0,0,500,0,0,1
81310,81310,1300,0,0,0,1300,0,0,1
81314,81314,500,0,0,0,500,0,0,1
81318,81318,600,0,0,400,200,0,0,1
115977,115977,200,0,0,100,100,0,0,1
81322,81322,200,0,0,0,200,0,0,1
81326,81326,1400,0,0,800,600,0,0,1
81330,81330,200,0,0,0,200,0,0,1
81334,81334,200,0,0,0,200,0,0,1
81338,81338,900,0,0,500,400,0,0,1
115981,115981,400,0,0,0,400,0,0,1
81342,81342,1000,0,0,0,1000,0,0,1
115985,115985,100,0,0,0,100,0,0,1
76808,76808,100,0,0,0,100,0,0,1
81346,81346,2100,0,0,1000,1100,0,0,1
81350,81350,200,0,0,0,200,0,0,1
115989,115989,500,0,0,0,500,0,0,1
115993,115993,100,0,0,0,100,0,0,1
81354,81354,300,0,0,0,300,0,0,1
115997,115997,100,0,0,0,100,0,0,1
81358,81358,2100,0,0,1600,500,0,0,1
116001,116001,300,0,0,0,300,0,0,1
81362,81362,619,0,0,0,619,0,0,1
81366,81366,300,0,0,100,200,0,0,1
116005,116005,20,0,0,0,20,0,0,1
81370,81370,500,0,0,300,200,0,0,1
76812,76812,47,0,47,0,0,0,0,1
76816,76816,100,0,0,0,100,0,0,1
81374,81374,1600,0,0,100,1500,0,0,1
81378,81378,100,0,0,0,100,0,0,1
81382,81382,100,0,0,0,100,0,0,1
81386,81386,100,0,0,0,100,0,0,1
81390,81390,100,0,0,0,100,0,0,1
81394,81394,100,0,0,0,100,0,0,1
81398,81398,100,0,0,0,100,0,0,1
81402,81402,100,0,0,0,100,0,0,1
116017,116017,500,0,0,0,500,0,0,1
116021,116021,415,0,0,243,172,0,0,1
116025,116025,500,0,0,0,500,0,0,1
116029,116029,100,0,0,0,100,0,0,1
116033,116033,419,0,0,293,126,0,0,1
81406,81406,100,0,0,0,100,0,0,1
116037,116037,349,0,0,249,100,0,0,1
81410,81410,100,0,0,0,100,0,0,1
111475,111475,20,0,0,0,20,0,0,1
111479,111479,20,0,0,0,20,0,0,1
76820,76820,100,0,0,0,100,0,0,1
76824,76824,100,0,0,0,100,0,0,1
116041,116041,20,0,0,0,20,0,0,1
81414,81414,400,0,0,0,400,0,0,1
81418,81418,300,0,0,0,300,0,0,1
81422,81422,1600,0,2,0,1598,0,0,1
81426,81426,200,0,0,0,200,0,0,1
116045,116045,100,0,0,0,100,0,0,1
116049,116049,500,0,0,0,500,0,0,1
76828,76828,100,0,0,0,100,0,0,1
81430,81430,1600,0,0,700,900,0,0,1
116053,116053,100,0,0,0,100,0,0,1
116057,116057,500,0,0,400,100,0,0,1
116061,116061,500,0,0,0,500,0,0,1
111483,111483,273,0,0,86,187,0,0,1
111487,111487,566,0,0,42,524,0,0,1
111491,111491,100,0,0,0,100,0,0,1
111495,111495,673,0,0,303,370,0,0,1
111499,111499,212,0,0,112,100,0,0,1
111503,111503,435,0,0,318,117,0,0,1
81434,81434,1000,0,0,0,1000,0,0,1
81438,81438,1000,0,0,0,1000,0,0,1
76832,76832,100,0,0,0,100,0,0,1
116065,116065,500,0,0,0,500,0,0,1
116069,116069,500,0,0,0,500,0,0,1
111507,111507,233,0,0,0,233,0,0,1
111511,111511,500,0,0,0,500,0,0,1
111515,111515,500,0,0,0,500,0,0,1
116073,116073,100,0,0,0,100,0,0,1
116077,116077,100,0,0,0,100,0,0,1
111519,111519,100,0,0,0,100,0,0,1
116081,116081,500,0,0,0,500,0,0,1
116085,116085,500,0,0,0,500,0,0,1
116089,116089,300,0,0,0,300,0,0,1
111523,111523,340,0,0,173,167,0,0,1
111527,111527,514,0,0,0,514,0,0,1
111531,111531,500,0,0,0,500,0,0,1
111535,111535,785,0,0,0,785,0,0,1
81442,81442,1000,0,0,0,1000,0,0,1
76836,76836,2500,0,0,0,2500,0,0,1
76840,76840,1500,0,0,0,1500,0,0,1
111543,111543,1200,0,0,900,300,0,0,1
111547,111547,1000,0,0,0,1000,0,0,1
116093,116093,200,0,0,0,200,0,0,1
111551,111551,500,0,0,0,500,0,0,1
116097,116097,500,0,0,0,500,0,0,1
76848,76848,150,0,0,26,124,0,0,1
81450,81450,100,0,0,0,100,0,0,1
76852,76852,224,0,0,0,224,0,0,1
76856,76856,500,0,0,0,500,0,0,1
76860,76860,100,0,0,0,100,0,0,1
111555,111555,5100,0,0,0,5100,0,0,1
81458,81458,2000,0,0,0,2000,0,0,1
76864,76864,300,0,0,0,300,0,0,1
116113,116113,100,0,0,0,100,0,0,1
116117,116117,100,0,0,0,100,0,0,1
76868,76868,343,0,0,145,198,0,0,1
76872,76872,700,0,0,0,700,0,0,1
76880,76880,600,0,0,500,100,0,0,1
76884,78252,700,9200,0,0,800,9100,0,1
76888,76888,800,0,0,0,800,0,0,1
76892,76892,314,0,0,199,115,0,0,1
76900,76916,100,900,0,0,100,900,0,1
76904,76904,557,0,0,152,405,0,0,1
76908,76908,304,0,0,73,231,0,0,1
76920,76920,700,0,0,0,700,0,0,1
116121,116121,100,0,0,0,100,0,0,1
76924,76924,187,0,0,73,114,0,0,1
76928,76928,266,0,0,0,266,0,0,1
76932,76932,700,0,0,0,700,0,0,1
116125,116125,100,0,0,0,100,0,0,1
116129,116129,100,0,0,0,100,0,0,1
116133,116133,100,0,0,0,100,0,0,1
111563,111563,20,0,0,0,20,0,0,1
76936,76936,231,0,0,0,231,0,0,1
76940,76940,145,0,0,0,145,0,0,1
116137,116137,1000,0,0,0,1000,0,0,1
76944,76944,700,0,0,0,700,0,0,1
76948,76948,289,0,0,189,100,0,0,1
76952,76952,231,0,0,0,231,0,0,1
116141,116141,1000,0,0,0,1000,0,0,1
111571,111571,100,0,0,0,100,0,0,1
76960,76960,100,0,0,0,100,0,0,1
76964,76964,100,0,0,0,100,0,0,1
81462,81462,100,0,0,0,100,0,0,1
76968,76968,268,0,0,78,190,0,0,1
76972,76972,700,0,0,0,700,0,0,1
81470,81470,2000,0,0,0,2000,0,0,1
81474,81474,100,0,0,0,100,0,0,1
76976,76976,377,0,0,231,146,0,0,1
76980,76980,343,0,0,0,343,0,0,1
76984,76984,450,0,0,0,450,0,0,1
76988,76988,700,0,0,0,700,0,0,1
76992,76992,100,0,0,0,100,0,0,1
76996,76996,158,0,0,0,158,0,0,1
77004,77020,700,700,0,0,700,700,0,1
77008,78380,700,700,0,0,700,700,0,1
77016,77136,100,2400,0,0,800,1700,0,1
77024,77024,700,0,0,0,700,0,0,1
77028,77028,648,0,0,403,245,0,0,1
116149,116205,500,1000,0,0,500,1000,0,1
111583,111583,500,0,0,0,500,0,0,1
77032,77032,377,0,0,184,193,0,0,1
77036,77036,700,0,0,0,700,0,0,1
116153,116153,120,0,0,20,100,0,0,1
77048,77048,417,0,0,100,317,0,0,1
77052,77052,651,0,0,551,100,0,0,1
116157,116157,100,0,0,0,100,0,0,1
77056,77056,1000,0,0,381,619,0,0,1
77060,77060,231,0,0,0,231,0,0,1
77064,77064,328,0,0,228,100,0,0,1
111591,111591,500,0,0,0,500,0,0,1
81482,81482,2000,0,0,0,2000,0,0,1
77068,77068,500,0,0,0,500,0,0,1
111595,111595,5100,0,0,0,5100,0,0,1
77072,77072,100,0,0,0,100,0,0,1
81490,81490,2000,0,0,0,2000,0,0,1
81494,81494,100,0,0,0,100,0,0,1
77076,77076,284,0,0,132,152,0,0,1
116173,116173,20,0,0,0,20,0,0,1
77080,77080,500,0,0,0,500,0,0,1
77084,77084,100,0,0,0,100,0,0,1
111599,111599,5100,0,0,0,5100,0,0,1
81502,81502,2000,0,0,1300,700,0,0,1
116177,116177,300,0,0,0,300,0,0,1
116181,116181,500,0,0,0,500,0,0,1
116185,116185,400,0,0,300,100,0,0,1
77088,77088,265,0,0,0,265,0,0,1
77092,77092,348,0,0,3,345,0,0,1
77096,77096,605,0,0,505,100,0,0,1
77104,77104,4000,0,0,0,4000,0,0,1
77108,77168,700,700,0,0,700,700,0,1
77112,77112,648,0,0,305,343,0,0,1
77116,77116,348,0,0,201,147,0,0,1
77124,77124,270,0,0,116,154,0,0,1
77128,77128,189,0,0,0,189,0,0,1
77132,77132,377,0,0,0,377,0,0,1
77140,77140,299,0,0,56,243,0,0,1
116189,116189,141,0,0,23,118,0,0,1
116193,116193,100,0,0,0,100,0,0,1
77144,77144,144,0,0,0,144,0,0,1
116201,116201,100,0,0,0,100,0,0,1
116209,116209,500,0,0,0,500,0,0,1
116213,116213,326,0,0,192,134,0,0,1
116217,116217,500,0,0,0,500,0,0,1
111607,111607,500,0,0,0,500,0,0,1
111611,111627,500,500,0,0,500,500,0,1
111615,111615,800,0,0,700,100,0,0,1
111619,111619,100,0,0,0,100,0,0,1
116221,116221,1200,0,0,0,1200,0,0,1
77152,77152,200,0,0,0,200,0,0,1
116225,116229,500,500,0,0,500,500,0,1
116233,116233,100,0,0,0,100,0,0,1
116237,116237,100,0,0,0,100,0,0,1
116241,116241,100,0,0,0,100,0,0,1
116245,116245,100,0,0,0,100,0,0,1
116249,116249,141,0,0,39,102,0,0,1
111631,112123,500,500,0,0,500,500,0,1
111635,111635,1000,0,0,0,1000,0,0,1
81506,81506,300,0,0,0,300,0,0,1
77156,77156,170,0,0,0,170,0,0,1
77160,77160,242,0,0,59,183,0,0,1
111639,111639,652,0,0,552,100,0,0,1
111643,111643,500,0,0,0,500,0,0,1
111647,111647,20,0,0,0,20,0,0,1
111651,111651,20,0,0,0,20,0,0,1
111655,111655,20,0,0,0,20,0,0,1
81510,81510,100,0,0,0,100,0,0,1
81514,81514,500,0,0,0,500,0,0,1
81518,81518,300,0,0,0,300,0,0,1
81522,81522,500,0,0,0,500,0,0,1
81526,81526,100,0,0,0,100,0,0,1
81530,81530,500,0,0,400,100,0,0,1
81534,81534,1000,0,0,500,500,0,0,1
81538,81538,100,0,0,0,100,0,0,1
81542,81542,300,0,0,100,200,0,0,1
81554,81554,100,0,0,0,100,0,0,1
81558,81558,100,0,0,0,100,0,0,1
111659,111659,290,0,0,0,290,0,0,1
116253,116253,500,0,0,0,500,0,0,1
116257,116257,500,0,0,0,500,0,0,1
111663,111663,563,0,0,86,477,0,0,1
111671,111671,100,0,0,0,100,0,0,1
111675,111675,301,0,0,201,100,0,0,1
81566,81566,1100,0,0,0,1100,0,0,1
81570,81570,2000,0,0,1000,1000,0,0,1
116261,116261,2600,0,0,0,2600,0,0,1
81574,81574,100,0,0,0,100,0,0,1
77172,77172,400,0,0,0,400,0,0,1
81582,81582,2000,0,0,0,2000,0,0,1
81586,81586,300,0,0,0,300,0,0,1
111679,111679,500,0,0,0,500,0,0,1
111683,111683,300,0,0,200,100,0,0,1
111687,111687,1300,0,0,1200,100,0,0,1
116265,116265,100,0,0,0,100,0,0,1
81590,81590,1600,0,0,0,1600,0,0,1
77176,77176,1000,0,0,500,500,0,0,1
77180,77180,500,0,0,0,500,0,0,1
111691,111691,300,0,0,100,200,0,0,1
111695,111695,175,0,0,75,100,0,0,1
77184,77184,400,0,0,0,400,0,0,1
111699,111699,500,0,0,0,500,0,0,1
111703,111711,100,100,0,0,100,100,0,1
111707,111707,100,0,0,0,100,0,0,1
